rank,source,target,time
0,13467,9892,72
0,981,19609,65727
0,17238,14852,73683
0,10084,8913,67932
0,9931,12164,57867
0,9031,5548,18475
0,4340,4409,24531
0,17440,2002,12454
0,11507,4344,46779
0,1184,8554,25982
0,13497,8789,32216
0,19124,10744,76774
0,6337,6927,29793
0,6845,13320,69665
0,13616,11305,74434
0,1915,15460,7419
0,2679,13095,44399
0,6300,10732,59664
0,11741,18999,85675
0,11803,12860,11407
0,18366,8031,52829
0,3469,12730,6227
0,8987,16299,81522
0,273,1061,47756
0,19186,17178,80743
0,5280,7303,72838
0,377,8877,26007
0,7981,5461,28188
0,11712,206,39889
0,3739,15367,85872
0,11153,13749,30830
0,4982,5970,42277
0,16681,7102,60921
0,18283,13894,6013
0,4675,4185,56367
0,7736,4736,13790
0,185,8436,74356
0,380,8209,38718
0,1594,6959,38774
0,131,9640,85732
0,15942,15529,20206
0,6067,8137,42862
0,9544,1822,8001
0,2229,11194,68223
0,1169,18659,75126
0,7147,3980,4866
0,7523,4526,67789
0,17376,16548,76690
0,16735,325,33016
0,12580,15000,63723
0,10021,13807,27645
0,5991,3622,7349
0,3193,5834,43320
0,15180,1292,2816
0,14564,3973,47899
0,438,17506,81811
0,4798,8866,74397
0,12633,4384,54669
0,11388,4854,84830
0,4673,10919,47404
0,11786,8131,13314
0,11768,5385,63314
0,14846,4532,27927
0,11293,3306,42691
0,16930,15710,43529
0,5392,5265,7664
0,15479,15799,8369
0,1196,2363,74308
0,8017,17895,71199
0,10676,3852,25452
0,3471,6330,40
0,10769,497,19669
0,10462,5273,62637
0,2242,15124,85929
0,18052,4368,28059
0,3368,15237,16948
0,7821,17046,16610
0,14262,16901,4321
0,10994,17759,71883
0,14768,12605,18302
0,8023,14813,2780
0,99,19121,81893
0,2935,10823,82994
0,14649,18572,44476
0,14271,8937,30168
0,8534,17715,65326
0,10150,7280,78173
0,11797,11691,39044
0,8405,10794,396
0,7240,10505,74101
0,16748,3647,61485
0,16655,13989,9102
0,10730,2125,42370
0,9510,6272,17118
0,2959,14495,39762
0,1940,11636,30920
0,12658,15169,36455
0,6157,2599,25699
0,5496,4529,9842
0,8041,123,15518
0,2942,13261,69741
0,19168,2916,48573
0,2480,4807,39005
0,4269,8132,34943
0,15043,4697,54090
0,13974,17890,49169
0,533,19167,8926
0,13842,17317,1445
0,3672,5965,19895
0,15773,11156,70596
0,18463,3478,71273
0,16833,7674,50518
0,13735,11742,46678
0,2487,14390,49316
0,6209,9541,15065
0,14611,1955,14236
0,15828,69,39356
0,18422,12392,5095
0,9461,18685,39034
0,11278,2839,82733
0,6312,11421,16903
0,10412,11940,37484
0,13136,13445,15487
0,15694,13154,46778
0,15941,126,55632
0,18522,18093,51422
0,16379,18866,30602
0,4032,2571,2147
0,2379,7510,18155
0,14408,5253,82135
0,15591,9890,25895
0,3862,19004,76902
0,15009,18108,61272
0,15285,16803,58929
0,14130,19376,50918
0,12832,13518,47097
0,4,12015,35933
0,1624,3172,50819
0,18112,308,7212
0,5493,427,50190
0,19430,4150,42465
0,1070,1919,23930
0,12941,12780,9495
0,1248,14031,50626
0,4327,16157,70498
0,3246,19270,30033
0,8950,10578,72503
0,2258,6201,42413
0,3081,2248,2540
0,8335,6282,66692
0,16892,1473,50980
0,16799,14714,52762
0,14309,285,53549
0,335,1909,18172
0,4678,6936,76529
0,6728,19148,70895
0,7379,12343,9545
0,10422,1509,60716
0,3129,15244,53822
0,12664,16797,80678
0,11966,5448,40508
0,17816,12828,74554
0,15303,4774,35994
0,3567,10358,17099
0,2524,3329,27403
0,2405,120,2782
0,10870,12587,41565
0,12126,17819,67537
0,12998,6950,47458
0,19591,12807,27665
0,14041,6735,66542
0,6872,15011,3567
0,1157,8323,21230
0,15365,14811,70826
0,5679,77,79273
0,2426,16231,18530
0,17672,15083,33613
0,318,15718,24863
0,3674,3718,19092
0,3872,13757,33236
0,10162,4110,63537
0,15553,6309,30861
0,7104,10115,66617
0,14108,119,64167
0,4700,12121,1018
0,5202,5414,73740
0,15388,9226,33248
0,5198,924,12122
0,1532,2894,84311
0,7834,18688,78118
0,7266,5101,9343
0,1208,12739,9594
0,11584,5975,26553
0,4135,4819,35082
0,684,6,64195
0,18453,7370,65212
0,17919,4064,17737
0,1870,16560,72663
0,17482,2536,83730
0,2723,14397,86366
0,18710,4768,83432
0,17123,9564,32766
0,14367,17927,7149
0,18098,650,24814
0,19452,5596,19759
0,13605,13842,68013
0,8351,13359,53219
0,19284,8693,8212
0,3860,5741,28242
0,1964,9318,76291
0,12449,7112,26137
0,14948,16845,16818
0,14432,11962,85075
0,12070,453,38109
0,8381,4623,74190
0,16959,7485,73180
0,19146,19461,75812
0,6781,14872,60097
0,1842,3852,75425
0,5968,8231,83811
0,7979,6108,660
0,5226,18113,82876
0,4743,3876,72956
0,6315,11747,26934
0,14802,14009,40250
0,141,14564,40300
0,14913,758,79728
0,4793,7675,2438
0,2371,10793,61173
0,12790,13620,36279
0,168,3315,26861
0,1145,15350,70783
0,12370,17219,23109
0,19426,16438,8210
0,17867,4119,9044
0,14367,16492,81690
0,10224,13650,39148
0,14087,18621,76734
0,7724,16443,52336
0,15152,4598,7841
0,19342,33,58840
0,15626,2609,44827
0,10297,8111,35550
0,1483,8474,86117
0,4900,6328,10034
0,9345,11238,39371
0,1000,12993,15530
0,3154,10307,18483
0,14284,2197,40820
0,5972,13523,47735
0,12958,16587,79822
0,18952,13632,66783
0,18441,15693,38921
0,10021,3981,61398
0,5648,17501,71482
0,18647,3326,76793
0,9139,13983,83978
0,19556,19266,32418
0,14757,2340,5138
0,3770,8364,36449
0,10917,12812,11297
0,1537,10524,73151
0,13590,16142,30084
0,5539,15509,23796
0,1882,17612,16161
0,5870,9389,61680
0,18499,7208,60053
0,19617,14649,70104
0,1313,17172,57961
0,11989,18213,68125
0,7629,18137,67621
0,9536,4666,12225
0,7608,19316,32853
0,14522,19203,62488
0,11153,3509,22018
0,4009,9576,44460
0,6483,12463,11353
0,18336,4709,46432
0,11846,18244,46451
0,11529,4951,38037
0,18406,8797,74532
0,2575,3903,38777
0,13895,19395,58388
0,8608,3024,49120
0,4248,18247,25062
0,7031,8723,67632
0,5092,6187,61353
0,16146,8787,61558
0,9364,16564,31816
0,10569,13470,43176
0,8515,1297,78891
0,6489,3535,83997
0,10475,12992,28912
0,12119,18418,35814
0,1156,18122,50551
0,4643,16950,12153
0,6239,11439,18674
0,4750,19670,45523
0,17451,5352,13141
0,2928,6597,34588
0,4571,18762,11049
0,14093,5379,74617
0,7859,501,57716
0,887,14603,41441
0,14909,11083,5074
0,5910,11873,40056
0,3055,19524,43832
0,10218,16505,3341
0,12020,9333,40581
0,13491,9634,2122
0,2509,10522,7729
0,9685,18890,66197
0,12783,16707,60326
0,4378,10961,50328
0,11104,12824,72838
0,336,18483,38215
0,3359,4165,83004
0,14816,7245,79986
0,16405,14490,34053
0,972,12900,24195
0,481,8389,35765
0,2893,10069,75885
0,13369,4194,79642
0,7127,12866,62205
0,7549,7140,50761
0,16933,17382,77835
0,10060,13738,84827
0,2959,7239,81946
0,13527,10461,61322
0,2881,3350,29181
0,313,5766,938
0,18664,5119,44712
0,6011,18049,84860
0,13861,12126,12970
0,2179,15648,9589
0,11136,15834,47100
0,19089,750,30768
0,12413,4298,5215
0,966,9591,72359
0,6175,6809,83282
0,8420,635,66919
0,2566,8832,5046
0,13093,17445,28152
0,16020,15735,51950
0,5948,14707,17583
0,9499,12002,8458
0,5039,4354,3029
0,1329,4860,26601
0,1742,9313,58214
0,268,10639,31005
0,16239,145,36940
0,15791,5816,15728
0,12645,6556,49679
0,11705,11371,29330
0,15524,14280,51492
0,16964,17824,41169
0,3650,7720,81415
0,2032,16168,19566
0,8370,17322,20205
0,8665,2803,8237
0,6415,12517,51791
0,13934,8044,4089
0,4211,4583,41639
0,16060,10743,17739
0,18607,753,25195
0,16483,8290,3166
0,14625,1789,9203
0,11784,9813,3967
0,8780,11635,45584
0,13113,781,14421
0,7415,10607,82412
0,8120,8651,53183
0,6280,5670,41232
0,16641,6311,83634
0,1708,10324,47786
0,7744,3541,39538
0,6035,5675,17644
0,12008,6756,75730
0,12904,15549,84695
0,17779,13266,17273
0,5191,18946,51515
0,11215,16459,32855
0,5167,6971,24921
0,8929,18126,15647
0,14840,7130,33473
0,18865,13336,22040
0,4697,8813,3626
0,17638,7980,16490
0,11651,19563,39391
0,10076,12312,51316
0,13367,10861,81161
0,11090,6991,51292
0,5272,12628,22687
0,6206,2806,73812
0,14799,3328,60761
0,15823,16855,1667
0,580,19517,59154
0,19663,7610,62197
0,12073,2781,73750
0,3394,16346,25008
0,15872,10962,4487
0,18814,17034,20590
0,9099,684,11742
0,7104,13676,50811
0,10423,557,21813
0,17014,1805,1459
0,5721,15691,41360
0,3151,3896,37784
0,6401,8725,4208
0,16107,2300,1004
0,6346,10321,36014
0,10601,14580,61004
0,9560,19588,71723
0,11041,111,67714
0,2538,6031,15136
0,9319,2144,26321
0,10524,2476,53577
0,9139,18506,52963
0,1325,19400,55829
0,2914,12210,67987
0,4931,4860,66677
0,1390,18746,80419
0,595,6947,73020
0,7156,700,33203
0,15383,7450,32022
0,3143,13469,10802
0,16017,259,21708
0,7814,10701,64625
0,14705,16289,47253
0,8728,1161,15329
0,18353,18601,48771
0,7275,7196,2970
0,17110,17754,81956
0,18756,15504,62672
0,15662,4858,32726
0,15017,8363,43929
0,11786,18732,56624
0,1922,4951,15516
0,10897,13505,55542
0,8778,177,42069
0,8019,9639,18744
0,8370,15961,14839
0,6877,653,15797
0,10272,10248,78805
0,19477,19368,11833
0,18769,2966,30520
0,19559,6435,22176
0,11553,17079,1839
0,9466,11396,7957
0,15565,941,54110
0,9496,12460,9643
0,1253,11247,53984
0,754,14119,32902
0,6523,15075,1776
0,14375,10871,72978
0,15917,10631,19283
0,5917,7674,62074
0,7971,3807,33156
0,15292,19498,53257
0,5481,1921,44267
0,11596,4329,16878
0,17317,17019,1327
0,16667,15594,38980
0,4840,9245,83435
0,9892,16065,10541
0,3323,13063,78691
0,6168,13735,15272
0,6543,7634,34702
0,18938,19204,4302
0,9237,19659,18590
0,6304,5869,44695
0,8709,862,81092
0,13556,2184,46512
0,122,3699,52540
0,360,17034,60184
0,13352,5973,377
0,17196,18195,38911
0,2924,8268,61692
0,8102,15417,22153
0,18579,17818,57208
0,13169,18313,51500
0,12242,12937,45871
0,10701,12798,84520
0,16495,2936,73178
0,15981,14952,58396
0,18537,19346,45243
0,4250,9956,55810
0,11121,518,55740
0,10151,11254,41694
0,13835,3499,10967
0,11161,5533,3987
0,9182,5127,32829
0,6555,9975,79798
0,17167,5829,52880
0,7551,8770,42023
0,3121,10243,80124
0,19395,13708,32101
0,18099,18848,66799
0,4312,5790,47423
0,8324,3128,12494
0,5291,17210,79034
0,12073,12212,19012
0,16827,16456,78102
0,13983,11183,3713
0,18451,19733,45817
0,1820,3867,38940
0,9699,15979,72963
0,12409,4961,5093
0,292,4704,11027
0,17181,662,8626
0,8397,6591,31248
0,7404,16017,42689
0,5563,2082,52226
0,15863,15088,70724
0,17483,16508,11473
0,12893,16907,67897
0,11523,11945,4369
0,1455,2123,24917
0,7375,1292,15948
0,16967,18451,28110
0,9569,15773,15597
0,18320,19601,31709
0,17255,18408,7550
0,14451,17151,53849
0,1432,12671,79718
0,8331,15565,63707
0,14476,5593,29330
0,3978,1626,22231
0,1942,10958,11732
0,12511,493,47488
0,14808,17791,84973
0,10451,79,73374
0,18481,2007,59491
0,13909,708,24056
0,17003,591,80790
0,10553,6404,35204
0,18872,15569,1713
0,9056,16644,59445
0,19613,16451,13661
0,3367,12280,11170
0,6702,13014,27103
0,16376,16518,79267
0,16786,12497,33056
0,18848,10411,40570
0,6708,6885,73935
0,17412,2967,44585
0,15374,4953,7189
0,14267,10052,68874
0,296,7293,30989
0,14098,13356,72917
0,7999,1012,38498
0,4793,8667,2822
0,4066,12378,47191
0,3924,898,34796
0,9581,832,42229
0,19602,7545,22002
0,4903,17230,77797
0,2811,18494,27334
0,7639,12853,68179
0,3417,16807,86240
0,2067,10087,81221
0,17118,5341,11454
0,1758,6839,18705
0,11951,14340,28383
0,11034,6982,69637
0,475,628,63666
0,9032,3641,28436
0,17544,14959,12596
0,5986,6495,65700
0,14794,13429,16996
0,9123,17629,80033
0,3763,14745,11630
0,15479,2471,29671
0,12540,9984,76209
0,9859,12218,42395
0,15296,17467,53688
0,15413,19503,23942
0,13592,4170,73670
0,5463,14832,16230
0,11451,13673,18869
0,7263,578,57189
0,16898,16810,25048
0,5880,5429,60630
0,15283,13764,42792
0,15947,1488,2899
0,19384,5108,64958
0,7732,612,23525
0,8555,18404,17784
0,14510,13811,61855
0,2045,11963,39304
0,8555,9138,461
0,16988,5986,8512
0,12753,7027,16992
0,12132,17602,67437
0,5246,2770,79931
0,19418,11640,19198
0,7545,19375,58806
0,19092,10420,13266
0,1698,8545,39846
0,13266,18375,54299
0,7929,13357,51843
0,12601,14179,41898
0,157,12934,66584
0,2721,14171,86347
0,2390,16216,5157
0,4891,12531,35793
0,7960,15134,23477
0,3902,12252,44666
0,11625,14592,70244
0,19579,15798,38507
0,6208,316,37326
0,10776,3108,10525
0,10442,14158,29734
0,8792,2349,35441
0,15333,8052,66606
0,6102,11832,35091
0,6467,10491,9997
0,15354,12964,39151
0,9350,13484,55826
0,17395,6092,81023
0,6701,4369,5770
0,4243,13305,85656
0,3118,1105,75794
0,6839,12021,71330
0,9845,10412,29518
0,16411,18199,5739
0,6753,11728,8882
0,10174,13697,68325
0,8768,7969,4216
0,16152,8548,64086
0,12232,7437,76555
0,3453,3629,8618
0,17821,6212,23984
0,848,1441,2601
0,13901,7140,59321
0,11141,4198,41158
0,13907,6405,22445
0,10078,19469,74604
0,3930,1595,3109
0,4268,2961,37829
0,13794,2130,17840
0,5560,6657,70600
0,6418,2367,59874
0,18300,17687,27217
0,12954,6453,43248
0,5712,5725,39007
0,12221,12400,19443
0,4645,15876,66285
0,11432,19527,65448
0,11946,2554,59971
0,13492,12037,32009
0,4209,2860,28468
0,7430,10919,18445
0,4042,10479,30237
0,747,13520,26138
0,12664,5564,47536
0,18856,744,10429
0,9912,4536,39390
0,3371,12755,74779
0,17480,14225,28616
0,2167,194,19855
0,9810,5845,11635
0,19694,14878,41273
0,14884,8965,50195
0,2102,15017,7747
0,11258,7250,31544
0,16087,17053,12307
0,1815,17915,71646
0,16678,19270,6488
0,17492,9495,47696
0,13456,5350,36302
0,18448,8290,75776
0,12331,1329,85409
0,19408,3932,40998
0,8673,10959,56922
0,9899,2061,24075
0,13926,12419,44640
0,16544,3259,42089
0,7758,15322,3069
0,13791,15388,27987
0,7824,18559,16839
0,8417,59,42772
0,3102,6401,52010
0,12016,9851,35766
0,16991,6719,15804
0,6438,6326,24291
0,10532,806,77999
0,8520,19115,3618
0,11742,14103,59839
0,16825,13936,38199
0,17787,4530,25798
0,13884,2685,72943
0,14590,1632,23577
0,16330,10327,59314
0,13815,7109,44291
0,8465,10451,29040
0,14222,266,37255
0,4116,12919,18189
0,6144,2402,13189
0,8283,6620,70334
0,12711,14127,4379
0,8607,12130,51855
0,12638,15033,68251
0,12786,9018,2414
0,520,5037,71995
0,5576,4289,24950
0,6545,6639,24055
0,5713,14899,59323
0,17419,19538,49310
0,16524,5502,1299
0,15918,2593,48056
0,3559,12792,60089
0,14265,2856,69524
0,7771,8643,28088
0,195,11786,24322
0,17722,5855,83704
0,5439,12553,6199
0,589,14550,78090
0,6300,16486,47616
0,7229,478,30346
0,8528,1911,71920
0,3219,6666,17762
0,6247,15445,53390
0,6332,13376,41189
0,9368,14662,57193
0,19304,13555,17118
0,11665,15627,56597
0,14778,10823,77706
0,13219,16486,64653
0,7976,6955,23280
0,17684,7390,27041
0,17541,13371,85704
0,6492,14266,20021
0,14307,4591,43522
0,6889,2065,67626
0,18458,3913,79732
0,10752,19732,40412
0,748,13088,34021
0,1951,18174,80934
0,5617,19731,68098
0,10541,192,53349
0,12480,2989,14267
0,7636,1695,47239
0,2303,12213,13588
0,14374,8673,1649
0,4129,3098,62739
0,4283,7364,71728
0,18633,17398,5147
0,9810,19145,76740
0,15086,16905,6966
0,14562,2881,73331
0,2312,5927,31790
0,18985,10015,72052
0,12565,16159,43621
0,6924,4063,18842
0,2785,10675,76169
0,3066,4489,13543
0,16019,18636,76470
0,19189,3941,3198
0,18120,16795,34287
0,17960,19491,30620
0,16644,18743,17927
0,10250,6427,41584
0,10534,15301,24498
0,18465,538,41908
0,5735,6458,51207
0,13574,228,73573
0,13497,18405,20239
0,6983,4457,49065
0,14980,144,12193
0,17561,980,27028
0,10955,15904,935
0,18998,5245,50325
0,329,13311,57546
0,705,19698,63389
0,18893,6272,25852
0,11919,11128,69616
0,7655,12666,6539
0,15161,11596,32219
0,4096,11013,10557
0,7704,11758,48651
0,5193,5690,37904
0,19023,19298,44104
0,4165,12187,47030
0,18558,15705,35122
0,2436,19095,1321
0,12386,13290,37945
0,14047,15043,11755
0,16235,1823,6121
0,18679,3682,63982
0,8051,16899,86108
0,6889,11589,6851
0,5045,16966,15433
0,3518,12405,82294
0,14104,2198,16684
0,10683,12036,17996
0,15293,18640,73904
0,15566,7998,68973
0,5831,6411,57522
0,3099,10771,22892
0,15278,16174,40741
0,8851,10689,38844
0,12218,7137,7792
0,13280,19475,32645
0,19484,3086,33755
0,12379,2660,71926
0,4596,1903,50929
0,6813,8513,67080
0,14677,15324,8031
0,635,15120,83395
0,13519,12483,9636
0,13517,1622,7540
0,16837,7142,83279
0,11953,13891,2874
0,14720,10747,72420
0,12790,14105,46401
0,16111,2725,33655
0,13477,8183,24031
0,8998,14371,73696
0,6327,8196,29357
0,7534,10680,27790
0,19366,14111,60210
0,34,9126,71632
0,18609,2169,60016
0,15733,12542,52738
0,9455,18971,78209
0,10749,18968,7385
0,14669,10712,71930
0,17915,8925,61356
0,1973,11715,76682
0,1105,3259,81723
0,14684,15878,68349
0,15010,15458,69553
0,11405,16467,69926
0,10549,8131,66045
0,2140,13337,32468
0,15729,11615,69856
0,15562,13960,82517
0,2928,2400,68107
0,12671,18044,84092
0,19187,17057,47435
0,9263,11065,49146
0,3982,5317,13345
0,17084,17753,63129
0,602,5801,73267
0,798,10966,37646
0,6134,3916,8599
0,16414,3219,47244
0,10204,3913,63761
0,9759,1357,34393
0,986,12787,8390
0,13308,7640,63572
0,13554,3557,47921
0,10451,12866,2999
0,16062,13969,11867
0,6839,4230,37411
0,8729,11056,11220
0,16779,6150,81021
0,3532,1399,11200
0,12198,16986,62022
0,19008,11891,25222
0,12568,19369,3392
0,15527,12036,46626
0,14457,19552,1479
0,15809,19615,85477
0,7553,15345,15986
0,16114,101,73104
0,4672,416,31949
0,19522,15430,86014
0,3954,12054,24730
0,12821,16279,63595
0,1521,9262,26960
0,12392,10498,40516
0,16962,1450,22225
0,7529,142,14404
0,17700,10862,55653
0,14148,4488,62539
0,8082,15468,49156
0,19109,15790,28998
0,4453,11864,14258
0,19160,829,7072
0,16324,829,57180
0,17189,16980,82252
0,2427,19424,82574
0,556,13876,12400
0,2884,2226,46617
0,17442,9773,28077
0,8968,669,70770
0,8152,3608,80995
0,17676,6457,39080
0,1390,9776,77513
0,8244,14936,44852
0,13994,6755,20500
0,1331,10594,6363
0,4766,10076,84872
0,7708,11780,57099
0,7209,10908,58739
0,4984,12157,37877
0,8497,19078,14588
0,9351,2802,40358
0,10654,1780,41217
0,12503,2181,39254
0,9457,3489,43410
0,19576,4512,25313
0,863,5087,25456
0,14139,1275,43564
0,10502,3430,41763
0,13856,14775,23682
0,8522,14220,24722
0,14645,6770,36596
0,7657,6135,38310
0,8049,16478,57478
0,13199,9438,68631
0,4616,6024,27120
0,13018,979,4516
0,4089,1607,14428
0,18846,375,71524
0,3110,14696,41278
0,18189,2433,81319
0,4418,18372,9243
0,10760,9871,58750
0,11920,6341,69518
0,14106,4680,28377
0,11296,10973,30105
0,18841,19247,58221
0,18864,13259,825
0,16166,8706,45909
0,540,19028,12630
0,11699,1133,47207
0,4092,19721,49988
0,6934,10404,29059
0,10959,16148,3002
0,6479,12473,4102
0,2171,3509,83116
0,12835,15527,11284
0,12658,10049,61267
0,6905,7519,60641
0,15690,9643,64543
0,18296,14914,50912
0,4233,7711,75216
0,10960,15644,18710
0,18140,19231,1239
0,11614,8892,17053
0,11469,5322,82798
0,6417,13935,21818
0,355,17138,25842
0,16313,2134,30551
0,5689,9652,57025
0,3381,17129,74794
0,10590,9257,78966
0,10764,14765,7024
0,11976,9263,73894
0,5024,1954,36378
0,11535,4451,56925
0,304,11927,55339
0,15095,11328,2459
0,2901,17989,38577
0,16785,998,65116
0,19040,9070,20632
0,1218,12788,15399
0,1802,17469,41889
0,1670,19208,28415
0,11289,4988,23775
0,18011,12792,41816
0,8257,9480,84878
0,963,4686,78062
0,10261,13618,51862
0,5579,2684,3633
0,10062,7746,85118
0,5942,8126,61065
0,13317,3636,1437
0,4786,13843,76976
0,15481,13111,30695
0,8830,13879,32348
0,10250,440,44184
0,6706,5053,56173
0,17543,18871,70400
0,5394,6499,70199
0,76,16638,11288
0,280,13145,45263
0,6847,9190,13968
0,5837,11861,45970
0,15960,89,75053
0,14795,5826,73712
0,14269,10237,60267
0,5145,15074,15329
0,10848,4889,68772
0,14146,7066,83105
0,11817,1857,23753
0,8980,3094,19533
0,3460,9115,6548
0,3910,6545,78357
0,8198,15462,39320
0,12889,18919,73491
0,340,19415,62913
0,890,11125,73844
0,4398,12400,80538
0,1367,13422,66366
0,10416,13835,26411
0,8177,12609,60681
0,16538,19515,61330
0,15252,6727,41293
0,4010,6319,19448
0,10898,11660,37576
0,289,1624,6056
0,203,8,80153
0,8385,3669,4604
0,2299,17968,70775
0,16320,1267,82034
0,12899,11575,67439
0,6526,7403,44065
0,6498,9587,83482
0,11451,10063,52121
0,19681,3470,2872
0,19066,632,52950
0,2989,11929,78047
0,3580,14380,64117
0,19100,5715,54070
0,1249,14304,45602
0,1200,10858,5498
0,72,15777,55021
0,9696,17080,78392
0,17831,4704,39562
0,3533,6705,58228
0,9635,2536,37994
0,776,7051,22848
0,2735,9755,59301
0,3702,17938,61178
0,9495,13425,32631
0,2849,8095,63282
0,12753,1414,64306
0,18827,13807,27533
0,6418,2241,61719
0,18151,10959,10373
0,7322,11522,6355
0,7273,1714,6321
0,16349,5840,43611
0,1301,8802,39228
0,7728,19628,38177
0,2893,12960,36666
0,15931,1018,62484
0,14154,7672,1113
0,1189,13081,75852
0,14343,7304,49284
0,2002,1993,51873
0,3607,6490,9298
0,12121,10854,38485
0,14630,50,4567
0,6739,2539,37514
0,4334,1948,41638
0,18517,18914,30092
0,18456,8569,2187
0,15481,11729,64203
0,9897,15976,21975
0,5651,11832,60729
0,1359,12634,63024
0,16651,16629,64445
0,8282,1856,32022
0,8548,14338,50994
0,5903,5977,81884
0,2314,4394,32123
0,7553,7728,52030
0,2844,9105,73865
0,3122,8729,9271
0,10574,14332,33953
0,19325,14339,8300
0,15099,19208,29846
0,12060,14704,74677
0,4528,15651,29059
0,9749,8227,60690
0,14605,14923,68008
0,13574,19574,40917
0,16272,19521,9674
0,15712,7875,63258
0,9346,12977,58293
0,17689,424,79908
0,11822,1119,35470
0,5464,1177,20655
0,11492,14619,21777
0,16735,19005,43016
0,10351,7866,12853
0,3612,7691,46192
0,10740,15203,10579
0,11539,10873,25837
0,7847,19730,70230
0,1846,6119,70671
0,3654,11125,11548
0,18721,3183,3115
0,12900,10898,59304
0,3902,10427,10380
0,9607,6334,41781
0,12395,18012,8373
0,12453,6529,4249
0,12994,15348,2238
0,884,16710,37186
0,18802,2433,40612
0,670,8519,72335
0,18017,6618,52334
0,3910,10328,26586
0,4138,4804,33480
0,7207,2589,30189
0,8350,19225,49073
0,17894,4960,81507
0,9730,2766,36834
0,16400,420,38021
0,19484,15198,77600
0,6371,3075,46330
0,9435,16876,64879
0,12985,6543,4855
0,13008,12482,12765
0,2193,6161,47941
0,10047,4477,9384
0,12564,4631,62174
0,17688,4486,68570
0,7744,280,24897
0,7270,6610,54624
0,531,570,1238
0,11086,17186,27606
0,1248,9540,53224
0,10162,7838,54125
0,7105,18593,45306
0,995,10700,32679
0,10155,12965,24847
0,16703,18746,71166
0,12310,19548,72607
0,3266,733,84904
0,17782,11653,12542
0,866,1817,21068
0,17223,16419,32
0,6528,5437,69715
0,11054,16179,39332
0,9723,12213,77215
0,509,877,66193
0,698,13121,20193
0,18598,12477,2675
0,7241,13055,38375
0,16632,12543,14647
0,5221,18980,6521
0,2662,12852,34800
0,6740,12462,78964
0,13465,4561,19534
0,15538,18408,41462
0,15936,13077,76159
