rank,source,target,time
0,6263,13085,57285
0,22771,20926,51413
0,2719,14399,18452
0,17431,2351,10993
0,9315,23591,3367
0,1199,4462,2099
0,6392,10845,64977
0,24465,23457,59196
0,15942,13103,70172
0,853,12270,23970
0,19129,14321,12275
0,13717,3487,78196
0,21886,4658,44047
0,16812,12510,78035
0,14847,17876,9807
0,844,25244,52016
0,15496,20733,62420
0,11097,9511,5364
0,25065,22214,73017
0,333,25053,6766
0,18630,4960,63787
0,5214,7536,62405
0,14880,5639,330
0,17151,12235,81606
0,2785,11522,84501
0,14069,7702,21491
0,12202,536,58635
0,857,19452,20838
0,17676,19196,37591
0,4699,10584,30414
0,18500,23800,28864
0,14020,14902,953
0,16875,21636,84258
0,17580,9245,85064
0,7186,24599,77722
0,12602,11179,4941
0,23385,13922,52425
0,23831,9601,66849
0,22731,4467,21879
0,21077,1221,14791
0,11760,14184,76715
0,19901,568,57430
0,2285,16257,21851
0,3450,14072,55949
0,22219,18746,82358
0,23115,12542,21783
0,16612,15810,61314
0,2254,21288,77898
0,8807,20275,12717
0,16266,5890,4967
0,12205,6384,36292
0,7417,22885,70086
0,2714,16576,10451
0,18994,7017,78184
0,15058,20447,19665
0,20432,2569,77593
0,2363,11963,38870
0,276,18734,39493
0,16765,14628,58763
0,16549,14772,62867
0,6128,1089,70882
0,10998,5841,23733
0,10432,17898,28761
0,3002,20912,28360
0,23472,13116,56848
0,232,22486,58993
0,6850,5824,10418
0,12006,8106,83159
0,20054,10721,38645
0,2779,14795,36282
0,19496,7745,30466
0,18654,13012,61544
0,23615,13019,28169
0,19999,6854,32408
0,15579,3504,65439
0,24830,14126,16078
0,7314,21039,40751
0,20916,11700,7284
0,13793,15431,74455
0,12854,9165,79799
0,22963,12643,59990
0,923,20345,15011
0,4551,24863,21692
0,19183,3533,49667
0,24576,6273,83649
0,6385,22939,2774
0,24816,1220,24213
0,19598,14932,58258
0,5950,3727,8301
0,9235,9743,25475
0,9791,11910,48051
0,23598,12911,28150
0,3878,17431,40106
0,15002,5789,69097
0,15889,6286,43942
0,7290,23333,9716
0,19234,1437,6321
0,13470,19475,18050
0,14474,18501,16292
0,24098,8801,29895
0,19819,23329,55348
0,24754,2345,68844
0,22583,11685,51934
0,16320,17273,69011
0,8324,25015,65998
0,17600,4126,72875
0,17772,22907,4554
0,8272,12421,69240
0,15708,1410,62503
0,18170,4910,47361
0,5163,2059,7765
0,776,21759,66011
0,19178,8048,6743
0,14473,12037,72883
0,17647,22649,78877
0,12132,15950,84389
0,12632,17037,79195
0,2485,8010,55233
0,7504,2404,70406
0,21151,23485,22893
0,18858,11798,6070
0,11807,14874,12956
0,11345,8053,40266
0,10925,3603,26292
0,15557,3523,30675
0,13051,13127,84798
0,5136,23264,44854
0,16827,12425,78423
0,1719,18392,76130
0,10267,11066,44816
0,16676,9753,86048
0,21253,17224,10961
0,22696,16997,53530
0,1099,12627,42183
0,1055,15622,11316
0,3176,4708,20348
0,3481,7706,36286
0,522,10328,56056
0,10802,15586,62740
0,7281,5317,22062
0,14224,11320,74469
0,8645,19153,5763
0,450,2754,49105
0,2984,8121,71066
0,5023,23011,66180
0,20929,4868,39983
0,16986,5624,73572
0,15551,18595,81109
0,16928,10574,13579
0,8277,17020,35323
0,19818,9699,61188
0,20732,20430,46476
0,8875,2543,53489
0,7998,11893,32968
0,16328,14491,74109
0,21248,9858,26503
0,5432,3966,8965
0,20981,5902,66909
0,127,1178,74216
0,15384,9682,48810
0,3793,22547,79407
0,17596,3867,74229
0,7797,9173,41605
0,11940,24285,3246
0,12629,18055,44524
0,3306,14316,29038
0,14220,4840,58100
0,6532,12800,69045
0,10255,22779,44656
0,13729,3940,11866
0,7770,1153,36647
0,22807,8774,65133
0,8764,4637,11692
0,18327,11787,3013
0,24539,24704,32693
0,20688,4781,71846
0,24520,14869,3732
0,11487,17627,16347
0,22289,25348,13696
0,25383,11594,48014
0,21358,19261,58739
0,3711,15527,8298
0,12338,164,38216
0,16388,10830,74960
0,15217,3694,16718
0,15735,16140,40461
0,10964,4753,41103
0,3503,12,33111
0,2058,20936,34181
0,11430,20825,27103
0,10807,23341,14423
0,11738,17142,65180
0,24636,981,52195
0,14682,18648,69043
0,258,17472,46516
0,14003,218,48308
0,13720,1872,8661
0,13579,23815,29647
0,8676,7876,61370
0,23007,13027,78320
0,22291,1405,24189
0,13561,23323,40109
0,21135,23570,15066
0,13754,7713,66256
0,13801,15609,1124
0,15714,6394,9985
0,18070,14546,19758
0,22505,19437,72474
0,14255,19339,65931
0,21898,11578,17399
0,20937,15474,47972
0,188,11897,1725
0,24612,3214,34447
0,2457,10027,3640
0,17439,2730,31557
0,2569,1119,1129
0,16461,4687,71270
0,17485,13404,15536
0,18260,24835,1770
0,19603,14504,64028
0,6410,9158,70043
0,3991,6133,17264
0,6178,20148,46670
0,2035,20763,414
0,16118,4456,12494
0,7428,24905,56648
0,15162,12676,18258
0,18841,15553,13238
0,78,1029,50224
0,19252,1304,81187
0,2422,19379,49463
0,19508,4208,10368
0,10251,11147,26586
0,7477,17216,66265
0,24499,6580,53858
0,2682,10781,55855
0,23362,18726,37086
0,20627,11259,86316
0,4399,8657,54353
0,12095,4293,43995
0,20007,18082,72641
0,24519,4282,31108
0,17181,10110,81865
0,12777,4780,5987
0,7697,17466,12023
0,21266,24962,46918
0,20813,12799,38889
0,9417,18245,14424
0,23400,18922,20503
0,21179,23452,12687
0,21120,25417,68845
0,6537,4133,9347
0,15311,1612,41677
0,4165,4791,77798
0,6941,23901,8358
0,5240,385,42174
0,18735,8490,65164
0,14956,3053,45143
0,19805,1968,45270
0,992,8580,12737
0,24560,9254,79313
0,2356,4137,71480
0,11617,3048,34335
0,23070,3094,66675
0,12209,21385,74145
0,105,6803,26853
0,7867,8638,37072
0,10482,4118,24916
0,14990,8221,15341
0,5374,24493,79682
0,9911,25425,13928
0,24250,15382,15398
0,15825,12883,28309
0,11439,6918,80138
0,9544,23514,33225
0,14383,21164,21230
0,14534,6367,62047
0,6044,7953,35801
0,3356,22254,65365
0,2775,15862,83718
0,8606,8921,37842
0,10545,16989,62212
0,6143,21624,28681
0,4157,12717,16569
0,5896,11081,781
0,2851,8692,33368
0,21096,18614,38457
0,4282,16047,36156
0,5314,9053,18421
0,11135,16539,14309
0,22417,17691,47300
0,1789,13068,76978
0,22245,4037,21763
0,21373,5393,54952
0,12889,22254,81097
0,19060,19761,56019
0,3995,25185,14288
0,8927,5929,27079
0,22886,14923,73431
0,7397,23158,78234
0,19684,95,14816
0,18014,3221,68583
0,8764,22829,50207
0,5263,12325,56893
0,2309,8250,20724
0,21602,2106,35680
0,21302,11351,52515
0,1205,15588,67897
0,5435,4222,77147
0,23586,8252,41509
0,4222,11963,6091
0,5023,13472,48098
0,21849,3268,44753
0,3384,9142,71966
0,1336,17037,3682
0,4447,24463,51256
0,19423,10484,33066
0,8315,6959,20071
0,23050,14666,64432
0,15706,11948,27301
0,19452,22071,22175
0,4321,21223,51922
0,2452,4462,7528
0,16236,5772,12015
0,3401,17120,55344
0,5475,12457,855
0,20319,766,696
0,217,8698,47696
0,24377,15773,22701
0,8347,17781,46410
0,17950,23748,873
0,21075,7185,50830
0,341,6658,39137
0,22965,2934,36719
0,21006,24759,68356
0,10691,307,52296
0,21563,25066,84343
0,10876,6489,81985
0,3723,21698,26447
0,17482,1488,78837
0,10224,20685,12519
0,25179,20980,36546
0,21372,18195,15608
0,18295,13205,22348
0,3913,3685,81718
0,12415,237,83415
0,19821,5458,51341
0,21378,16737,30752
0,8111,16601,69488
0,13179,8360,31631
0,23635,14813,45496
0,2723,14406,84452
0,10487,15068,31536
0,5092,10170,66483
0,837,8689,68815
0,16329,6469,77084
0,2898,23582,84124
0,23221,20193,69931
0,9215,7651,47444
0,3763,21943,5665
0,20246,6075,23515
0,24996,16449,21999
0,3361,16221,75015
0,9201,5329,36856
0,12852,5475,70129
0,14980,11603,22231
0,23668,23114,45577
0,16000,2241,640
0,14116,5785,75086
0,14445,10695,61578
0,22453,17230,72432
0,15809,19131,46288
0,8787,14030,8169
0,9250,4957,54761
0,22424,9314,50753
0,24525,17624,31859
0,8615,6136,54058
0,21484,953,10336
0,11586,15439,60508
0,16238,9964,54197
0,4153,5919,56792
0,5697,1017,62629
0,16528,9998,20730
0,20361,12600,83732
0,3055,14115,60308
0,17448,18784,5226
0,14597,18879,62966
0,20085,3832,8253
0,24860,2809,68479
0,1338,9242,23215
0,10960,18111,64750
0,10279,20226,69392
0,22289,3482,83896
0,14792,1856,61936
0,3078,488,72947
0,9416,12565,36986
0,623,15522,82463
0,6201,14067,18763
0,15608,6751,33323
0,6345,3432,46022
0,11163,14737,55925
0,14451,734,7354
0,11571,17102,82083
0,8404,12114,42299
0,969,9296,26479
0,24756,23498,77444
0,4916,3734,23825
0,8495,5904,27252
0,20775,10762,55484
0,23678,6812,29667
0,3545,5409,20978
0,21243,8010,13850
0,3297,8756,6518
0,4347,16434,64447
0,22549,286,20140
0,16523,24231,76718
0,4344,9642,53617
0,15637,12492,24227
0,14303,89,23623
0,21955,9832,70085
0,10633,13849,22853
0,19057,16074,49642
0,7454,2967,62709
0,23552,15023,67032
0,10225,24302,9806
0,890,12477,805
0,15645,20824,67956
0,18554,13008,77671
0,12471,15105,21168
0,14276,10531,60733
0,22679,22580,29612
0,21442,10562,40063
0,19643,18567,80331
0,705,24758,44454
0,16032,6716,34822
0,696,9940,26545
0,7800,18303,31987
0,23881,15629,3370
0,9877,13814,19873
0,10773,25301,41644
0,21104,9558,74469
0,13393,19172,85830
0,13641,7278,42770
0,4287,16928,50155
0,8022,21133,27968
0,5449,19289,59652
0,17744,20514,15395
0,23746,22458,52807
0,2191,4191,38492
0,12978,18105,40442
0,10062,17503,26660
0,3058,1957,52181
0,10427,10866,47190
0,16019,10953,47308
0,18098,12949,10780
0,19570,6847,78610
0,15327,18569,33019
0,11329,1958,48174
0,3302,2000,43991
0,17324,15385,23331
0,23126,13878,51797
0,4273,12599,35629
0,288,15450,24976
0,17943,22971,20987
0,22236,12434,86053
0,12506,4560,57671
0,14450,22343,60334
0,11882,10176,16553
0,15082,8785,85107
0,11963,21502,37260
0,4218,6826,444
0,14997,2169,40463
0,466,24239,27100
0,14976,20375,30923
0,17587,18189,64329
0,2173,5130,5216
0,12289,24218,30357
0,21448,14236,30911
0,3159,9812,21814
0,20130,16793,30322
0,11384,14690,37033
0,10918,16723,33702
0,19507,16814,40953
0,3226,18124,14800
0,22367,10176,9129
0,1607,20825,78367
0,24665,24998,56937
0,7338,9089,38627
0,12415,23444,15207
0,15787,15722,66148
0,24165,9577,2818
0,16510,3041,60571
0,2756,23365,44881
0,17811,14256,78932
0,4372,19647,4872
0,6743,12690,85108
0,12047,13631,79253
0,14190,17351,80660
0,12966,19878,34696
0,5851,934,33232
0,1394,21812,60677
0,7535,16290,34232
0,1996,6605,34969
0,23335,25412,79184
0,13540,12630,73869
0,4709,3764,29441
0,23688,10454,58982
0,24052,7529,36985
0,21211,3210,16592
0,12546,22808,35849
0,25045,16364,66311
0,20037,5861,55860
0,18948,9733,19596
0,16071,15334,20074
0,22035,25164,44561
0,19155,24400,13725
0,6456,1647,69888
0,8682,20881,22303
0,3786,23758,39338
0,2957,11207,62283
0,20788,5555,68581
0,8387,17529,34088
0,13721,17754,18532
0,3857,18207,47841
0,14687,4981,69595
0,20518,18640,8384
0,9297,6593,62939
0,15645,3957,77088
0,12399,23326,18771
0,21370,4951,69019
0,13652,9663,35686
0,12089,5657,85438
0,2183,18639,60589
0,4004,8419,41713
0,10591,13114,61774
0,15819,11346,73236
0,24387,5465,53434
0,164,23733,54809
0,18267,21840,60702
0,19642,14941,76370
0,11707,13796,85941
0,4653,1272,63606
0,13414,24932,75959
0,18495,5282,38681
0,7519,9034,35218
0,4595,572,5197
0,12694,22152,27850
0,8926,16788,46782
0,1644,18224,22382
0,17081,24191,46636
0,10059,13263,3117
0,16048,16726,79273
0,19090,21310,23257
0,2136,23509,4898
0,12098,11868,30482
0,24391,3758,47840
0,16564,14835,69452
0,14314,18477,8385
0,24539,15368,51562
0,11838,9797,34981
0,8879,3151,38760
0,13605,25238,35291
0,20540,9766,2861
0,11895,1264,55450
0,1382,21660,51670
0,11064,7628,42163
0,1164,3478,27107
0,22743,17568,30396
0,1833,16426,4204
0,2821,12921,11382
0,18357,4236,54878
0,919,17585,3956
0,24310,22721,27617
0,24448,24872,75113
0,16980,14116,65011
0,10340,56,15512
0,11590,18222,14662
0,7889,13637,31745
0,17115,2500,70623
0,1000,16792,81035
0,11172,8694,52084
0,11109,3356,67906
0,23389,8309,41246
0,22966,21339,64659
0,3698,5821,65308
0,22980,25386,17835
0,18238,24331,38510
0,15294,766,83011
0,24379,19028,73031
0,16400,17654,35992
0,12480,13496,39313
0,4349,4701,80940
0,22554,23657,32324
0,16627,24212,42275
0,20691,24224,48038
0,2358,5705,19523
0,19570,1896,68200
0,22674,7870,32821
0,20559,9133,30956
0,15367,12966,50143
0,9655,22243,29603
0,9288,12555,73149
0,15816,10808,8739
0,15590,16637,70056
0,20802,4113,5739
0,9084,12950,78626
0,21572,2820,46158
0,5915,14029,48812
0,2471,21353,17960
0,23019,8730,50308
0,22472,16232,15257
0,2342,2611,74561
0,6300,14056,74769
0,21470,4357,52151
0,12421,19029,10743
0,19108,2877,20372
0,3997,14898,8664
0,17810,4494,12642
0,15538,3724,57939
0,13147,21527,21438
0,20256,9891,61511
0,95,10176,54379
0,8566,21074,28705
0,22272,17239,9236
0,7748,3301,18603
0,16691,937,7299
0,151,18965,39814
0,9268,14703,24795
0,6416,23007,19193
0,9659,22139,10662
0,17727,20982,20643
0,5153,13987,31159
0,7230,1717,63777
0,24864,18305,49785
0,4700,15809,71880
0,21116,13464,19590
0,6613,10355,70437
0,7470,3942,49865
0,17860,21858,29693
0,101,15750,27402
0,12330,10625,15878
0,9282,1512,71609
0,17907,9440,31532
0,20229,5334,14167
0,23371,6648,70020
0,20963,10010,65874
0,16600,13771,82534
0,11806,10662,11283
0,25189,16572,3381
0,1982,23897,14865
0,7955,185,4999
0,14706,1032,23207
0,6886,12398,82629
0,19037,7169,28175
0,14636,18594,36805
0,5103,16744,56600
0,11014,22819,84837
0,3370,22647,33665
0,15619,5614,48156
0,4801,10246,85287
0,5337,19812,9966
0,311,18486,5404
0,3969,15489,49204
0,7404,20146,35971
0,903,2514,79351
0,10589,23529,68004
0,24301,20554,51775
0,910,17008,58113
0,16182,5787,29269
0,11844,19903,24438
0,15389,3161,31511
0,6087,16742,66534
0,80,18709,42790
0,21383,20776,18584
0,2741,11305,83133
0,165,2875,22328
0,2501,15440,69406
0,20196,1086,71888
0,11621,191,27060
0,4985,3702,57928
0,6800,16481,17212
0,8248,25266,10350
0,6150,19485,22071
0,6371,20725,59779
0,15666,19087,54893
0,14723,6338,63632
0,21034,9305,50365
0,4399,8157,60677
0,1857,13294,10588
0,22821,19856,41698
0,5055,11176,4087
0,19283,768,8650
0,20574,6762,49980
0,18566,16590,7972
0,16187,17130,73429
0,21965,9384,21257
0,11051,13646,61544
0,5417,6932,38185
0,20778,7747,34049
0,8802,13843,62183
0,8255,22648,8595
0,17308,12773,4007
0,20740,140,83946
0,23346,21431,22476
0,21471,1341,54776
0,22943,20086,63198
0,5696,10255,17149
0,1869,6765,50358
0,15258,14910,39169
0,17744,15807,19747
0,24629,3914,73836
0,23350,3161,81876
0,4058,16386,47346
0,23811,14906,83783
0,19741,7177,48776
0,22072,17998,36488
0,5641,1461,28466
0,7219,16994,29275
0,5407,14877,51570
0,14604,816,51170
0,12327,8824,7133
0,12526,8446,73135
0,21853,11683,49879
0,23959,11679,2607
0,8047,78,68623
0,1175,4403,9287
0,1846,361,72275
0,21220,23426,23862
0,14539,9284,66446
0,8265,1307,36146
0,22298,7725,81172
0,18679,10193,61609
0,23709,10525,39882
0,2489,13088,67790
0,7030,5613,31523
0,11949,9405,73139
0,19103,3923,27464
0,17778,25043,74591
0,4494,3792,23479
0,19296,11588,37100
0,25305,14716,41758
0,7031,20619,35042
0,5954,7898,17489
0,6413,16145,81545
0,8639,11685,67868
0,24342,7279,60202
0,10463,2723,23696
0,5224,16321,17400
0,23960,17279,14152
0,3561,16714,46458
0,25348,10508,86187
0,10066,8606,38504
0,9344,15137,83759
0,3578,12588,41089
0,6992,14965,20993
0,11100,4774,54237
0,8416,19294,72683
0,16262,113,14819
0,8130,13976,77345
0,8580,9052,6064
0,18992,15739,38721
0,4644,7922,61995
0,23350,2988,456
0,13623,1887,66505
0,6270,21962,2657
0,3325,21061,80629
0,9577,3402,61833
0,16384,19443,56283
0,24565,17642,28736
0,16419,17821,51383
0,492,19914,59161
0,9752,22045,34205
0,22397,4133,86161
0,12998,24902,80019
0,16626,8446,20869
0,13958,1811,54985
0,5773,11330,28212
0,10656,5386,77480
0,20353,22746,2960
0,21829,17385,38257
0,2250,15281,54193
0,4514,14764,37334
0,4654,866,39054
0,12198,18427,52855
0,23110,19686,79254
0,5158,4607,58106
0,2300,19203,46973
0,2860,7902,8528
0,12706,12106,13780
0,14759,12607,80585
0,10042,5441,8825
0,4336,10386,43687
0,8169,222,51638
0,8355,8934,12775
0,23529,15758,79075
0,9240,6921,66621
0,22960,3003,479
0,15530,13881,55383
0,19430,10382,66284
0,20215,47,21569
0,14886,25151,51041
0,17048,8050,70892
0,10734,25345,53972
0,25234,24657,19594
0,13399,933,3952
0,10603,12277,52006
0,7328,13857,13538
0,7500,3063,40271
0,14059,23605,52128
0,15557,17943,72704
0,5684,341,72913
0,326,9439,40386
0,20555,20637,78692
0,10539,23958,40563
0,566,8795,58840
0,5252,9981,74424
0,18602,13906,4681
0,20350,23301,24218
0,2414,16130,18129
0,22885,3364,78780
0,8306,9688,62825
0,17075,6904,78550
0,8354,11493,26174
0,10769,10657,47847
0,24454,15951,43374
0,7123,13396,62660
0,20766,1167,23219
0,22292,736,15079
0,23306,4459,39963
0,6045,13906,48458
0,11463,17060,17081
0,18936,18026,33025
0,9566,11971,28234
0,24817,9490,85784
0,23326,6736,9447
0,17134,20383,4479
0,16783,17339,11779
0,20413,3210,67220
0,13781,16661,1369
0,12913,6691,64716
0,23246,11027,40716
0,18687,12709,3973
0,4523,10379,33736
0,6265,9022,42357
0,19690,6989,47905
0,2489,13524,55184
0,18747,1906,26268
0,20259,4404,18879
0,4706,15580,17482
0,1560,21893,80776
0,10497,8111,83620
0,12871,22183,14040
0,12426,6093,21656
0,15420,23967,57218
0,25206,11026,3973
0,2992,2043,54163
0,20117,2828,14883
0,12868,4917,68002
0,11362,11062,43168
0,6315,17109,50748
0,10457,8078,16498
0,19266,13748,47459
0,4395,20499,12370
0,13875,6400,21798
0,4951,21266,78758
0,24747,5084,42698
0,11223,16472,26881
0,6880,12469,61902
0,2232,21090,28902
0,13231,1622,23467
0,16850,2478,45542
0,10428,11764,55176
0,19239,25067,43147
0,20645,1905,48452
0,13286,11054,49746
0,6808,11267,17213
0,8313,324,25742
0,8901,8312,67653
0,17213,17272,78509
0,2322,181,69434
0,9008,22116,14982
0,18477,447,14091
0,11334,20481,32661
0,11103,10244,55614
0,14947,4988,64933
0,6429,6914,79876
0,1754,17832,81755
0,1004,5888,72878
0,25335,12713,71344
0,24455,11490,45021
0,20141,21168,37297
0,8294,23545,18383
0,15807,14766,15081
0,11900,25248,80372
0,17547,9900,67470
0,9121,12416,75500
0,12926,18554,69824
0,22396,3114,45453
0,5428,5899,66773
0,8216,12697,48098
0,11001,12561,63352
0,24619,8878,24236
0,4265,16091,23971
0,13004,2647,41305
0,23714,1659,15370
0,598,329,21785
0,23695,10138,16978
0,6039,18853,69636
0,13821,17633,43198
0,22503,17709,22036
0,2659,18319,8389
0,12880,13405,54287
0,5697,22200,74983
0,16787,15247,33017
0,1258,2064,59439
0,6602,5560,11548
0,2813,16068,41145
0,10454,24509,13443
0,11265,2594,21152
0,12081,11677,5856
0,3171,7950,77950
0,11996,17386,6822
0,905,167,62301
0,3949,17070,82870
0,12041,22898,75311
0,12414,7913,62789
0,5161,2211,37366
0,932,12509,68555
0,7560,21902,7775
0,7699,20470,33420
0,8059,1837,7604
0,23402,6939,72780
0,9068,10713,2061
0,20225,2793,83319
0,24002,23087,54264
0,3891,20294,68425
0,6851,25409,226
0,23211,16905,49148
0,810,23859,32117
0,9156,22377,975
0,20541,24519,31395
0,12165,5334,55385
0,7488,23279,27308
0,16494,24088,6778
0,20333,6274,73301
0,14075,21095,44485
0,250,23689,23094
0,20679,11918,23630
0,8047,12919,29496
0,24289,19293,44609
0,18958,12631,69313
0,2756,2927,46647
0,7990,17317,64739
0,4150,23890,58215
0,4513,10731,26363
0,22899,20803,41260
0,12257,1791,5397
0,24699,471,74129
0,1175,20901,48904
0,229,11129,65379
0,19058,24123,6436
0,3735,1817,468
0,10966,21722,74193
0,24047,15192,69892
0,22954,10974,38607
0,11516,3000,55148
0,13640,19147,11608
0,24091,620,36534
0,24051,24053,32650
0,17804,14052,45738
0,24302,4588,71430
0,5129,789,56073
0,19861,12612,82846
0,7473,1760,54730
0,12081,16354,26340
0,7929,14597,29861
0,18421,22611,60596
0,24833,22592,71631
0,11887,16527,39796
0,13504,16630,9040
0,10568,20181,73727
0,12014,15661,59832
0,5498,8166,59380
0,14370,6711,2992
0,22759,8452,72796
0,2821,21126,48065
0,1956,16432,55285
0,19310,229,31937
0,6338,21280,29964
0,2580,713,48040
0,24581,21417,57194
0,19577,11849,56099
0,16181,16799,27755
0,2956,7581,7166
0,1879,3780,75198
0,6114,6683,15038
0,5970,21748,63369
0,6772,18465,45316
0,7852,12296,73360
0,3933,11883,76445
0,20274,10877,33940
0,24408,13981,22513
0,5419,17905,23613
0,4321,19667,50651
0,10568,22780,61124
0,24700,705,55742
0,242,16671,18502
0,18849,19015,39620
0,6098,13597,77217
0,8984,14499,26038
0,10277,13784,58095
0,23885,13986,71227
0,10060,17279,45291
0,19095,21440,64024
0,1765,7000,40106
0,14016,16642,58736
0,20914,11231,79060
0,2308,7345,77503
0,4888,4081,26624
0,19537,3885,36800
0,11382,24913,25323
0,22691,21531,54834
0,3267,11650,53165
0,12653,16874,3204
0,25043,5690,7964
0,15258,21841,83300
0,18109,9344,78375
0,23130,1161,78895
0,11778,2027,86217
0,4827,15773,41808
0,2240,15738,17497
0,18782,7152,40095
0,24886,17249,32342
0,6098,17588,20428
0,8244,24445,8799
0,23758,8492,32479
0,7508,8972,32157
0,11229,14503,6323
0,7761,16315,39139
0,16967,3010,18625
0,10277,21635,43087
0,21346,23870,934
0,5919,24011,26307
0,21830,11857,35941
0,10093,21335,74284
0,9011,11958,28828
0,16156,3778,16984
0,7572,7358,76828
0,2125,9393,74854
0,9223,11745,14484
0,12158,1671,38970
0,11697,21636,26529
0,24818,18590,19049
0,15544,24326,125
0,19551,2303,9047
0,16554,4178,26564
0,12505,16282,27078
0,12824,17698,85721
0,748,11510,10757
0,22463,4009,59467
0,20049,8380,49826
0,12281,20788,14850
0,717,19804,81576
0,16363,22643,78973
0,6164,20444,50438
0,3372,6651,36024
0,2337,10572,42672
0,17725,2504,82609
0,14168,19656,2912
0,23272,15857,38738
0,24616,7006,66946
0,9935,10622,24784
0,5376,11719,33420
0,22072,20622,40931
0,2733,21498,76737
0,22089,9035,23702
0,1063,12072,43969
0,687,6971,62776
0,25385,6176,43561
0,23795,10512,66585
0,17013,13236,62981
0,19709,22744,81025
0,5373,1874,50033
0,6481,21703,42081
0,16550,25034,85173
0,15156,20109,8064
0,15281,600,55639
0,11891,10404,21320
0,17714,1372,36720
0,11916,13223,59900
0,6189,20834,30893
0,16305,14244,6557
0,21525,3247,60416
0,19549,5659,62802
0,2957,8089,10419
0,1315,14975,56393
0,24767,10302,55722
0,4591,18802,50594
0,3540,24489,12433
0,21403,137,66726
0,10465,3747,65535
0,9193,16915,29989
0,613,21264,6330
0,13381,13932,24718
0,5321,22649,293
0,5894,17616,77475
0,1135,10818,48991
0,21545,16480,17512
0,12884,8150,84515
0,24052,10466,58535
0,2410,1386,39922
0,8926,18510,59856
0,22890,24471,20863
0,22193,18061,24307
0,21812,20629,75147
0,10015,1368,52297
0,11554,2171,1832
0,18333,24577,41085
0,12849,24910,9999
0,9782,16695,80996
0,4541,8624,4548
0,9318,22030,81048
0,20349,20392,75834
0,19190,17966,44780
0,13123,18919,83582
0,9975,12326,5392
0,7146,19054,6729
0,14564,9305,83980
0,24408,18943,30838
0,22241,24925,64221
0,21775,23501,49014
0,7170,20091,28713
0,13465,4377,41496
0,15607,928,82124
0,20125,24500,32224
0,6174,1420,43965
0,22257,3392,14478
0,19595,15686,80736
0,14604,15848,72125
0,935,24358,39535
0,18791,20364,29825
0,2592,5067,41340
0,2861,14615,28437
0,23733,23991,35330
0,19530,19027,71334
0,19397,19814,81212
0,6922,10904,56786
0,2198,18688,44336
0,12686,21169,35304
0,19301,8888,24205
0,1065,23054,39719
0,52,13785,27094
0,18638,25293,49856
0,10928,4640,58794
0,18567,19963,40947
