from,to,time
4637,861,193
4637,862,193
4637,8361,42
4637,219,193
4637,8286,94
4641,19615,178
4641,11314,89
4641,19642,89
4641,19490,89
5564,14293,61
5564,14294,115
5564,637,216
5564,10965,61
5564,10966,115
5564,161,216
5565,14293,79
5565,14294,133
5565,637,239
5565,10965,79
5565,10966,133
5565,161,239
4644,11291,13
4645,19489,69
4646,19488,22
4647,21286,123
4647,19487,115
4647,18794,115
4647,18795,230
4647,21307,123
4647,18802,123
4648,18792,36
4650,18791,14
4650,19486,39
4650,18790,68
4651,19485,57
4652,6556,24
4652,6526,45
4652,19484,45
4653,19483,71
4654,8099,1312
4654,438,196
4654,11310,1355
4654,517,1315
4654,11303,86
4654,11304,43
4654,297,1327
4654,392,196
4654,11308,1303
4654,11309,1352
4654,6389,1359
4654,11311,1354
4654,8059,1355
4654,8060,1352
4654,7240,1286
4654,7238,1535
4654,7242,1303
4654,11420,1359
4654,7245,43
4654,7246,392
4654,518,1096
4654,298,1096
4654,7239,1359
4654,855,196
4654,856,196
4654,2318,1359
4654,2319,1355
4654,6390,1355
4654,7241,1303
4654,11307,1312
4654,13814,1352
4656,25208,18
4656,25320,106
4656,6515,106
4656,6516,18
4656,25209,18
4656,11307,36
4656,11360,22
4656,11309,440
4656,11310,272
4656,11311,445
4656,8059,272
4656,8060,440
4656,16513,18
4656,11420,455
4656,15717,22
4656,517,359
4656,518,207
4656,298,207
4656,2318,455
4656,6390,272
4656,11790,455
4656,11791,454
4656,15716,196
4656,8099,106
4656,11993,272
4656,6452,18
4656,15718,36
4656,297,359
4656,13949,18
4656,7238,343
4656,7239,455
4656,7240,196
4656,7241,22
4656,7242,36
4656,19481,22
4656,18536,22
4656,11359,272
4656,16464,55
4656,11361,454
4656,857,189
4656,858,189
4656,6389,455
4656,2319,272
4656,19478,36
4656,13814,440
4656,5324,454
4656,11308,22
4657,25211,60
4657,2316,30
4657,13947,30
4657,13838,60
4657,11994,60
4657,6387,30
4657,2317,60
4657,6454,60
4657,8061,60
4657,6388,60
4657,11864,30
4658,2315,75
4658,6386,233
4658,25587,182
4658,25589,182
4658,6513,60
4658,7620,60
4658,2314,136
4659,6457,36
4659,7619,36
18833,15765,21
18834,15766,21
5584,4170,201
5584,4169,189
5584,22785,133
5584,4171,13
5584,4172,13
5584,2341,189
5584,8580,60
5584,4186,50
5584,23602,60
5584,2342,201
5584,8523,72
5584,22967,243
5584,22968,107
5584,22786,50
5584,23488,50
5584,23489,38
5584,23309,97
5584,23310,60
5584,115,350
5584,7549,150
5584,716,350
18836,15764,72
18836,15761,122
5586,23562,211
5586,8579,210
5586,23601,211
5586,2343,29
5586,2344,276
5586,22965,240
5586,22966,138
5586,8524,126
5586,22787,138
5586,22788,240
5586,23490,126
5586,23311,138
4664,7224,440
4664,7641,635
4664,4138,591
4664,6510,490
4664,25397,520
4664,25398,520
4664,25399,520
4664,25400,520
4664,25401,520
4664,7226,490
4664,5438,545
4664,5439,490
4664,7679,599
4664,7680,591
4664,7681,725
4664,26172,520
4664,7225,545
4664,25509,599
4664,22985,725
4664,25518,635
4664,16636,490
4664,23045,645
4664,16697,490
4664,6194,645
4664,11499,490
4664,21719,490
4664,6193,599
4664,6369,591
4664,25879,520
4664,6171,635
4664,5437,440
4664,11761,591
4664,15144,599
4664,26170,599
4664,26171,591
4664,482,245
4664,6213,635
4664,318,245
4664,25510,591
4664,25511,520
4664,15145,645
4664,26179,635
4664,6464,440
5588,2345,95
5588,2346,67
5588,8525,173
5588,8578,134
5589,8577,36
5589,8527,87
5589,8576,112
5590,8577,45
5590,8526,9
5590,8527,86
5590,8576,112
18842,15758,46
18843,19825,140
18843,19772,140
18843,19852,140
18843,19773,110
5593,7370,107
5594,695,255
5594,155,255
5594,156,255
5595,695,252
5595,155,252
5595,156,252
5596,335,226
5596,20390,19
5596,499,226
5597,20389,19
5597,335,225
5597,499,225
5598,8137,99
5598,20392,14
5599,8137,113
5599,20391,14
5600,8135,27
5600,20394,27
5600,8136,54
5601,20393,27
5601,8135,54
5601,8136,27
18853,17034,117
18853,17035,129
18853,9222,18
18853,9177,117
18853,9178,129
18853,9223,18
18854,7769,29
18854,20174,29
5604,11052,538
5604,11053,79
5604,19360,533
5604,248,269
5604,19396,489
5604,11236,533
5604,11692,158
5604,11693,79
5604,250,269
5604,249,269
5604,596,269
5604,595,269
5604,20029,158
5604,20030,79
5604,597,269
5605,11052,79
5605,11053,126
5605,19360,469
5605,248,205
5605,19396,63
5605,11236,469
5605,11692,79
5605,249,205
5605,250,205
5605,11693,126
5605,20029,79
5605,595,205
5605,596,205
5605,20030,126
5605,597,205
5606,11226,427
5606,11227,416
5606,11228,494
5606,765,220
5606,766,220
5606,767,340
5606,44,220
5606,45,220
5606,46,340
5606,11224,603
5606,11225,591
18857,11128,21
5608,2127,104
5608,16501,104
5608,2079,104
5608,258,242
5608,11146,104
5608,2029,104
5608,541,242
5608,20291,104
5608,2173,104
5608,8162,62
5608,11155,497
5609,19355,323
5609,2036,99
5609,6201,184
5609,1978,193
5609,1979,220
5609,1980,99
5609,16490,99
5609,2178,99
5609,11146,598
5609,11147,180
5609,11148,90
5609,11149,220
5609,11150,193
5609,11155,99
5609,2177,193
5609,7008,218
5609,7009,204
5609,2035,220
5609,20292,180
5609,20293,90
5609,20295,193
5609,16488,90
5609,20301,99
5609,2132,193
5609,2133,220
5609,2134,99
5609,5519,143
5609,5520,204
5609,2084,193
5609,2085,220
5609,2086,99
5609,258,354
5609,541,354
5609,6157,184
5609,6158,235
5609,2034,193
5610,2035,130
5610,19355,233
5610,5370,145
5610,6201,94
5610,1978,103
5610,1979,130
5610,1980,189
5610,16489,90
5610,2178,189
5610,11146,688
5610,11147,90
5610,11148,106
5610,11149,130
5610,11150,103
5610,11155,189
5610,2177,103
5610,7008,128
5610,7009,114
5610,16486,103
5610,20292,90
5610,20293,180
5610,20294,130
5610,20295,103
5610,20301,189
5610,2132,103
5610,2133,130
5610,2134,189
5610,5369,153
5610,5519,53
5610,5520,114
5610,2084,103
5610,2085,130
5610,2086,189
5610,258,444
5610,2036,189
5610,541,444
5610,6157,94
5610,6158,145
5610,2034,103
5611,19355,103
5611,5369,26
5611,5370,34
5611,5519,106
5611,1978,27
5611,1979,52
5611,11147,220
5611,11148,130
5611,11149,52
5611,11150,27
5611,2177,27
5611,7008,27
5611,7009,34
5611,16486,27
5611,2035,52
5611,20293,130
5611,20294,52
5611,20295,27
5611,2132,27
5611,2133,52
5611,6201,50
5611,5520,34
5611,2084,27
5611,2085,52
5611,6157,50
5611,6158,34
5611,2034,27
5612,2035,27
5612,5369,50
5612,5370,42
5612,6201,47
5612,1978,54
5612,1979,27
5612,16488,103
5612,2036,292
5612,2178,292
5612,11146,791
5612,11147,193
5612,11148,103
5612,11149,27
5612,11150,54
5612,11155,292
5612,2177,54
5612,7008,45
5612,7009,42
5612,19355,130
5612,20292,193
5612,20293,103
5612,16487,27
5612,20295,54
5612,541,547
5612,1980,292
5612,2132,54
5612,2133,27
5612,2134,292
5612,5519,91
5612,5520,42
5612,2084,54
5612,2085,27
5612,2086,292
5612,258,547
5612,20294,27
5612,6157,47
5612,6158,42
5612,2034,54
5613,19355,491
5613,5371,74
5613,25865,499
5613,5050,499
5613,11146,881
5613,11149,594
5613,11151,74
5613,2174,74
5613,16502,74
5613,11155,892
5613,7077,155
5613,520,217
5613,20296,74
5613,2128,74
5613,519,217
5613,299,217
5613,300,217
5613,12028,499
5613,5582,155
5613,19397,148
5613,6202,74
5613,5521,148
5613,2080,74
5613,12643,499
5613,19353,137
5613,258,637
5613,11584,499
5613,16544,499
5613,2030,74
5613,541,637
5613,6159,74
5613,19354,503
5614,16545,94
5614,16546,49
5614,25863,49
5614,25864,94
5614,12027,49
5614,5051,94
5614,5052,49
5614,19398,98
5614,5522,98
5614,7010,98
5614,11582,49
5614,11583,94
5614,12642,94
5614,12641,49
5615,158,243
5615,664,243
5616,5580,100
5616,5098,100
5616,19351,100
5616,7075,100
5618,334,198
5618,498,198
5619,78,198
5619,6154,105
5619,9075,105
5619,11550,90
5619,738,198
5619,15732,210
5619,11433,90
5619,18997,105
5620,15733,50
5620,11434,50
5620,69,213
5620,6110,67
5620,11551,50
5620,9114,67
5620,7014,134
5620,729,213
5621,9115,216
5621,5306,108
5621,15695,108
5621,11485,108
5621,13799,108
5623,7634,63
5623,7635,81
5623,6333,60
5623,6334,496
5623,7966,63
5623,9125,97
5623,9157,496
5623,131,226
5623,6371,97
5623,671,226
5623,672,226
5623,11808,97
5623,17737,63
5623,4025,97
5623,132,226
5623,7685,184
5623,6113,69
5623,7965,81
5623,17782,63
5623,9156,60
5624,7634,533
5624,7635,560
5624,6333,502
5624,6334,54
5624,9125,407
5624,9157,54
5624,131,216
5624,132,216
5624,671,216
5624,672,216
5624,11808,407
5624,4025,407
5624,6371,407
5624,7685,449
5624,6113,415
5624,9156,502
5625,7634,533
5625,7635,560
5625,6333,502
5625,6334,54
5625,9125,407
5625,9157,54
5625,131,216
5625,132,216
5625,671,216
5625,672,216
5625,11808,407
5625,4025,407
5625,6371,407
5625,7685,449
5625,6113,415
5625,9156,502
5627,13802,126
5627,9072,68
5627,9117,126
5627,5365,34
5627,11549,68
5627,11489,126
5627,11431,68
5627,5310,65
5628,11488,66
5628,9073,33
5628,18996,33
5628,9074,73
5628,6153,33
5628,11432,66
5628,11487,73
5628,15697,52
5628,13801,73
5630,6155,15
5630,9076,15
5630,18998,15
5631,455,244
5631,5579,50
5631,7074,100
5631,19350,50
5631,5100,50
5631,347,244
5632,5580,82
5632,5097,41
5632,7075,82
5632,19351,82
21599,10737,67
21599,10738,65
21599,10164,65
21599,10165,130
21599,10214,65
5634,19355,555
5634,5371,81
5634,25865,563
5634,25866,73
5634,5049,73
5634,5050,563
5634,11146,945
5634,11149,658
5634,11151,81
5634,2174,81
5634,16502,81
5634,11155,956
5634,7077,146
5634,12644,73
5634,16543,73
5634,520,281
5634,20296,81
5634,2128,81
5634,519,281
5634,299,281
5634,300,281
5634,12028,563
5634,5582,146
5634,19397,155
5634,6202,81
5634,5521,155
5634,2080,81
5634,12643,563
5634,19353,84
5634,258,701
5634,11584,563
5634,16544,563
5634,2030,81
5634,11585,73
5634,541,701
5634,6159,81
5634,19354,567
5635,2036,198
5635,5519,242
5635,1978,292
5635,1980,198
5635,16489,99
5635,2178,198
5635,11146,499
5635,11147,99
5635,11148,189
5635,11149,319
5635,11150,292
5635,11155,198
5635,2177,292
5635,7008,317
5635,7009,303
5635,20292,99
5635,20293,189
5635,20301,198
5635,2132,292
5635,2134,198
5635,6201,283
5635,5520,303
5635,2084,292
5635,2086,198
5635,258,255
5635,541,255
5635,6157,283
5635,6158,334
5635,2034,292
5636,8162,58
5637,11226,475
5637,11227,464
5637,11228,542
5637,44,268
5637,45,268
5637,46,388
5637,5759,87
5637,765,268
5637,766,268
5637,767,388
5637,11224,651
5637,11225,639
5638,11226,100
5638,11227,470
5638,11228,548
5638,765,274
5638,766,274
5638,767,278
5638,44,274
5638,45,274
5638,46,278
5638,11224,557
5638,11225,545
5640,718,275
5640,117,275
5641,718,206
5641,117,206
6492,777,224
6492,5075,37
6492,5076,65
6492,796,224
6492,8385,57
6492,8386,37
6492,5074,76
6492,56,224
6492,9,224
6492,5124,35
21601,10162,91
21601,10213,91
26503,23691,18
26503,3021,86
26503,23692,40
26503,24788,63
26503,24631,20
26503,24632,63
26503,12236,63
21609,10208,72
21609,10395,28
21609,20237,36
21609,10515,28
21609,10153,72
21609,10154,36
21609,10474,90
21609,18715,36
10973,2942,89
12539,22685,144
12542,22162,135
12542,24506,135
12542,24507,135
12542,22163,135
12542,22122,135
12544,22162,111
12544,24506,111
12544,24507,111
12544,22163,111
12544,22122,111
12547,10462,144
6504,7335,97
5653,7589,71
5653,11730,57
5653,18129,57
5653,26395,57
5653,14241,57
5654,14242,44
5654,11731,44
5654,18130,44
5654,26396,44
12574,22162,105
12574,24506,105
12574,24507,105
12574,22163,105
12574,22122,105
5658,23006,98
5658,28,267
5658,17177,93
5658,17178,98
5658,815,267
5658,23007,93
5659,348,242
5659,456,242
5660,17178,456
5660,28,187
5660,23007,483
5660,23006,456
5660,815,187
5661,17178,467
5661,28,198
5661,23007,494
5661,23006,467
5661,815,198
5663,7206,72
5663,7207,49
5664,7206,72
5664,7207,75
5669,7033,104
5669,7034,74
5671,477,272
5671,370,272
5671,7031,53
5672,477,219
5672,370,219
5672,7032,53
5673,7029,76
5674,7030,76
5675,7028,27
5675,287,190
5675,507,190
5675,9459,88
5675,11817,94
5675,508,190
5675,288,190
5675,7754,88
5675,7027,54
5676,7028,51
5676,9536,160
5676,287,200
5676,507,200
5676,11816,61
5676,288,200
5676,508,200
5676,11817,39
5676,7027,78
5677,8290,54
5677,9460,108
5678,7757,81
5678,14312,341
5678,12015,170
5678,8293,81
5678,650,227
5678,651,227
5678,175,227
5678,174,227
5678,9462,81
5678,14311,263
5678,5539,235
5679,7757,89
5679,14312,126
5679,12015,178
5679,9462,89
5679,14311,93
5679,8371,93
5679,8293,89
5679,650,244
5679,651,244
5679,174,244
5679,175,244
5679,5538,126
5679,5539,65
5680,14313,486
5680,81,243
5680,741,243
5681,81,199
5681,14313,45
5681,8369,45
5681,741,199
5681,12016,45
5681,5537,45
5682,13792,221
5682,7978,72
5682,11473,139
5682,7980,119
5682,25548,139
5682,16592,36
5682,16594,119
5682,16595,139
5682,11474,119
5682,11441,215
5682,25545,36
5682,25547,119
5682,24878,36
5683,15686,79
5683,11475,134
5683,11476,168
5683,11477,136
5683,11478,410
5683,11479,375
5683,19343,174
5683,19342,67
5683,25546,134
5683,741,366
5683,750,226
5683,11438,374
5683,11439,263
5683,81,366
5683,5532,238
5683,5533,270
5683,5534,145
5683,5535,200
5683,90,226
5683,11440,168
5683,7979,214
5683,5297,174
5683,16591,316
5683,16593,134
5683,8418,162
5683,7622,95
5683,7623,95
5683,7624,398
5683,7625,400
5683,11553,290
5683,6321,96
5683,10970,162
5683,10971,162
5683,5296,174
5683,239,520
5683,6322,96
5683,14313,609
5683,14315,162
5683,9153,207
5683,14317,200
5683,13795,372
5683,25544,316
5683,14316,162
5683,586,520
5683,13793,134
5683,19402,240
5683,13794,136
5683,863,226
5683,864,226
5683,9154,398
5683,12017,145
5684,13792,102
5684,7978,119
5684,11473,20
5684,24878,83
5684,25548,20
5684,16594,166
5684,16595,20
5684,11441,97
5684,7980,166
5684,25545,83
5684,16592,83
5684,25547,166
5684,11474,40
5685,13792,82
5685,7978,139
5685,11473,40
5685,11474,20
5685,25548,40
5685,16592,103
5685,16594,20
5685,16595,40
5685,11441,76
5685,7980,20
5685,25545,103
5685,25547,20
5685,24878,103
5686,11472,148
5686,11471,100
5686,16597,74
5686,25550,74
5687,16596,100
5687,16597,45
5687,11471,90
5687,11472,100
5687,7981,100
5687,25549,100
5687,25550,45
5688,12020,81
5688,153,250
5688,154,250
5688,11469,35
5688,694,250
5688,17728,62
5688,5086,81
5688,7983,27
5688,17770,62
5688,5060,62
5688,9136,69
5688,9150,27
5688,9110,81
5688,17769,62
5688,9084,186
5688,11470,54
5688,693,250
5689,7984,21
5690,7986,100
5690,5515,49
5690,7985,74
5691,7986,34
5691,5515,84
5691,7985,18
5694,5491,72
5695,5491,73
5695,5492,11
5696,5489,18
5696,5493,91
5697,5490,18
5697,5493,75
5698,5485,57
5698,5486,116
5698,16553,58
5698,16554,101
5698,20424,58
5698,20425,101
5699,5485,40
5699,5486,35
5699,16553,56
5699,16554,74
5699,20424,56
5699,20425,74
5702,12020,85
5702,153,216
5702,154,216
5702,11469,216
5702,694,216
5702,5086,85
5702,5059,19
5702,9136,135
5702,9150,172
5702,9110,85
5702,9084,19
5702,11470,166
5702,693,216
5703,6322,86
5703,11475,175
5703,11476,110
5703,11477,143
5703,11478,597
5703,11479,384
5703,19343,454
5703,19342,153
5703,741,389
5703,750,249
5703,11438,298
5703,11439,205
5703,81,389
5703,5532,250
5703,5533,279
5703,5534,153
5703,25546,182
5703,90,249
5703,11440,110
5703,5297,59
5703,16591,503
5703,16593,182
5703,7622,80
5703,7623,80
5703,7624,585
5703,7625,587
5703,11553,214
5703,6321,86
5703,10970,171
5703,10971,171
5703,5296,59
5703,239,462
5703,5535,124
5703,14313,632
5703,14315,171
5703,9153,216
5703,14317,124
5703,13795,296
5703,25544,503
5703,14316,171
5703,586,462
5703,13793,175
5703,19402,463
5703,13794,143
5703,863,249
5703,864,249
5703,9154,585
5703,12017,154
5704,174,225
5704,175,225
5704,650,225
5704,651,225
5705,94,301
5705,9464,127
5705,8294,101
5705,8295,99
5705,725,301
5705,9463,101
5705,7692,101
5706,7028,207
5706,287,352
5706,507,352
5706,11816,99
5706,288,352
5706,508,352
5706,7027,160
5706,9536,198
5707,17178,475
5707,28,206
5707,23007,502
5707,23006,475
5707,815,206
12856,22707,49
12856,22708,61
12857,22707,49
12857,22708,61
5710,26398,54
5710,11735,54
5710,14244,54
5710,18132,54
12860,22706,24
5717,711,254
5717,110,254
5718,711,241
5718,110,241
12868,16771,39
12868,22697,0
12868,22698,36
12868,9744,36
12868,9745,0
12868,16537,39
5732,9107,133
5732,9108,133
5733,9109,32
5734,9105,59
5735,9106,59
5736,9103,68
5736,9104,126
5737,222,292
5737,11558,37
5737,569,292
5738,222,260
5738,569,260
12893,22592,128
12893,13787,32
12893,11449,128
12893,17266,59
12893,17267,128
12893,10427,128
12893,26584,16
12893,18046,16
12893,22591,59
5743,14318,107
5743,14304,214
5743,5546,107
5744,357,225
5744,464,225
5744,10968,76
5744,10969,54
5745,357,225
5745,464,225
5745,10968,76
5745,10969,54
5746,13790,66
5747,11455,135
5754,7380,157
5754,20410,89
5754,20411,102
5755,20408,81
5755,20409,63
5755,20410,65
5755,20411,61
25070,17129,42
5760,11145,105
21640,14311,66
21640,14312,33
21640,8370,33
21640,175,337
21640,9462,182
21640,7757,182
21640,5149,93
21640,8371,186
21640,8293,182
21640,650,337
21640,651,337
21640,5679,93
21640,174,337
21640,12015,93
21640,5538,33
21640,5539,78
5766,20406,62
5766,20407,23
5767,20408,69
5767,20409,52
5767,20410,77
5767,20411,72
5768,7381,15
5768,7382,23
5768,11156,47
5768,11133,11
5769,11134,212
5769,11135,41
5769,7383,106
5770,11136,123
5770,11137,136
5770,7385,19
5770,7386,37
5770,5152,58
5770,5153,66
5772,11136,96
5772,11137,99
5772,7385,47
5772,7386,39
5772,5152,28
5772,5153,61
5773,11134,23
5773,11135,63
5773,7383,101
5774,7381,99
5774,11156,157
5774,11132,108
5774,11133,107
5775,11132,50
5775,11157,49
21644,15686,83
21644,15687,48
21644,15735,58
21644,18244,436
21644,11475,161
21644,11476,99
21644,11477,28
21644,11478,248
21644,5150,18
21644,19342,95
21644,25546,161
21644,741,350
21644,8367,141
21644,11479,218
21644,749,210
21644,750,210
21644,89,210
21644,5535,141
21644,5703,459
21644,81,350
21644,11439,154
21644,12017,18
21644,24877,436
21644,5532,78
21644,19343,48
21644,5534,18
21644,6322,86
21644,90,210
21644,11440,99
21644,11438,218
21644,18245,105
21644,18246,28
21644,14083,18
21644,14084,99
21644,7979,52
21644,5297,122
21644,16591,154
21644,16593,161
21644,8418,36
21644,7622,92
21644,7623,92
21644,7624,236
21644,7625,238
21644,11553,154
21644,5683,436
21644,6321,86
21644,10970,36
21644,10971,36
21644,5296,122
21644,239,380
21644,5107,78
21644,14313,593
21644,14315,36
21644,9153,52
21644,13794,28
21644,13795,236
21644,25544,154
21644,14316,36
21644,5533,113
21644,586,380
21644,13793,161
21644,19402,78
21644,14317,141
21644,863,210
21644,864,210
21644,9154,236
11986,6161,61
11986,20036,18
11986,11152,25
11986,11153,25
11986,6160,72
11986,16541,25
11986,6203,72
11986,20035,62
11990,11422,168
11990,11423,50
11990,6393,168
11990,387,197
11990,7259,84
11990,5479,276
11990,7235,104
11990,6394,158
11990,5448,260
11990,13811,75
11990,13812,104
11990,5480,84
11990,433,197
11991,11422,64
11991,11423,58
11991,7258,64
11991,7259,40
11991,5448,156
11991,387,241
11991,6393,64
11991,6394,54
11991,13811,54
11991,13812,80
11991,5479,172
11991,5480,40
11991,433,241
11992,11421,89
11992,2321,121
11992,2320,162
11992,6392,178
11992,11419,121
11992,7237,89
11992,13813,178
11992,13815,162
11992,6391,89
11993,8099,166
11993,6389,188
11993,518,259
11993,11307,475
11993,11308,466
11993,11309,168
11993,11310,142
11993,11311,173
11993,8059,142
11993,7239,522
11993,7240,76
11993,7238,71
11993,7242,466
11993,11420,188
11993,517,379
11993,297,379
11993,298,259
11993,7241,466
11993,2318,188
11993,6390,142
11993,8060,168
11993,2319,142
11993,13814,168
11994,2316,30
11994,6388,60
11994,8061,60
11994,6387,30
19310,6885,108
19310,6936,118
19310,20796,130
11996,6384,23
11997,7678,44
11997,11545,44
11997,7652,67
11997,6397,88
11997,6383,25
11997,11510,67
11998,6382,59
11999,6175,84
11999,26166,54
11999,26183,84
11999,25505,54
11999,25522,84
11999,15140,54
11999,6380,27
11999,6217,84
11999,14199,54
11999,6189,54
11999,6400,108
12000,6401,162
12000,6379,81
12000,14206,81
6541,11408,71
6541,11409,156
6541,2335,66
6541,2336,72
6541,13825,74
12001,6402,153
12001,181,431
12001,6377,98
12001,22997,261
12001,22998,232
12001,22999,162
12001,14204,81
12001,6403,141
12001,17541,672
12001,17542,685
12001,17543,664
12001,23041,81
12001,657,431
12002,14202,61
12002,14203,61
12002,181,225
12002,6404,95
12002,6376,31
12002,23000,79
12002,23001,16
12002,17184,13
12002,17541,44
12002,17542,79
12002,17543,14
12002,17182,8
12002,17183,79
12002,657,225
12003,14201,98
12003,6402,62
12003,181,389
12003,6377,36
12003,22997,170
12003,22998,141
12003,22999,98
12003,14204,18
12003,6403,46
12003,17541,630
12003,17542,643
12003,17543,622
12003,23041,18
12003,657,389
12004,22997,28
12004,22998,158
12004,6402,79
12004,181,432
12004,17541,673
12004,17542,686
12004,17543,665
12004,23041,151
12004,657,432
12005,22995,48
12006,22993,54
12007,22991,18
12007,22992,102
12007,7218,92
12007,7219,51
12008,5432,103
12008,5433,103
12008,23042,206
12941,12245,140
12941,22558,140
12942,22557,54
12012,245,239
12012,592,239
12012,9456,19
12012,9455,6
12014,8290,54
12014,9460,108
12015,14311,93
12015,14312,171
12015,8293,89
12015,650,244
12015,651,244
12015,175,244
12015,174,244
12015,9462,89
12015,5539,65
12016,14313,486
12016,81,243
12016,741,243
12017,11438,230
12017,11475,168
12017,11476,89
12017,11477,10
12017,11479,230
12017,7622,73
12017,7623,73
12017,11553,164
12017,741,705
12017,10970,18
12017,10971,18
12017,239,392
12017,14313,948
12017,750,225
12017,14315,18
12017,14316,18
12017,14317,131
12017,13795,246
12017,9153,62
12017,586,392
12017,13793,168
12017,13794,10
12017,81,705
12017,11439,164
12017,11440,89
12017,5532,96
12017,5533,125
12017,5534,124
12017,5535,178
12017,90,225
12018,5530,87
12018,5531,104
12020,11469,131
12020,153,203
12020,9150,87
12020,693,203
12020,694,203
12020,154,203
12020,9110,100
12020,9084,105
12020,11470,81
12020,9136,50
12021,441,208
12021,9082,18
12021,9083,61
12021,395,208
12022,689,210
12022,149,210
12024,419,210
12024,373,210
12958,4906,64
12958,15957,45
12958,15958,22
12958,14158,45
12958,14159,22
12958,26125,45
12958,26126,22
12958,16022,22
12958,25464,45
12958,16021,45
12958,25465,22
12027,16545,45
12027,7010,49
12027,5522,49
12029,6161,81
12029,20036,24
12029,11152,45
12029,11153,45
12029,6203,70
12029,6160,70
12029,16541,45
12029,16542,19
12029,20035,45
12962,15963,204
12962,15964,102
12962,16027,204
12962,13060,102
12962,16028,102
12963,6777,90
12963,6820,131
12963,6821,23
12963,6822,90
12963,16055,79
12963,4945,66
12963,13700,45
12963,4944,45
12963,15998,79
12963,4985,45
12963,6775,131
12963,6776,23
12964,6819,55
12964,6820,138
12964,6774,55
12964,6775,138
12967,6777,117
12967,6776,108
12967,15998,172
12967,16055,172
12967,6819,123
12967,6820,14
12967,6821,108
12967,6822,117
12967,6775,14
12967,6774,123
12968,6777,25
12968,6820,129
12968,6821,5
12968,6822,25
12968,4944,59
12968,4945,83
12968,13700,59
12968,16055,59
12968,15998,59
12968,4985,59
12968,6775,129
12968,6776,5
12969,6778,134
12969,6779,117
12969,16030,117
12969,6823,134
12969,6824,117
12969,4946,134
12969,4947,117
12969,13701,134
12969,15965,134
12969,15966,117
12969,16029,134
12969,4986,134
2217,16223,25
2217,1966,25
2217,16186,25
12972,21237,31
12972,7464,31
12973,13696,139
12973,13697,69
12973,21240,143
12973,21239,153
12973,7466,153
12973,7467,143
12973,4981,139
12973,4982,69
12973,4937,139
12973,4939,69
12975,25318,121
12975,25317,131
12975,21766,53
12975,21831,121
12975,13006,50
12975,21830,131
12975,13005,75
12975,25253,53
24905,13495,54
1514,4868,54
1514,4869,74
1053,8345,26
1053,8849,26
1053,8910,52
11855,973,62
11855,974,46
11855,975,51
11855,6403,46
11855,6404,614
11855,6277,46
11855,6402,62
11855,11757,18
11855,976,614
11855,7194,119
11855,18123,624
11855,18124,643
11855,18125,618
11855,977,649
11855,23041,18
11855,178,209
11855,179,389
11855,180,209
11855,181,389
11855,7310,98
11855,6312,46
11855,4184,98
11855,654,209
11855,655,389
11855,656,209
11855,657,389
11855,8008,98
11855,17182,615
11855,17183,643
11855,17184,611
11855,17191,624
11855,17192,624
11855,17193,653
11855,26391,618
11855,7133,62
11855,7134,104
11855,25378,51
11855,25379,51
11855,11720,169
11855,11721,141
11855,11722,98
11855,11723,643
11855,11724,614
11855,26389,624
11855,26390,643
11855,8715,18
11855,14235,624
11855,7616,118
11855,14201,98
11855,14202,641
11855,14203,641
11855,7583,141
11855,7584,117
11855,7948,630
11855,7949,643
11855,7950,36
11855,7951,141
11855,7952,170
11855,7195,36
11855,23000,643
11855,23001,614
11855,8764,98
11855,14236,643
11855,14237,618
11855,7582,169
11855,12001,98
11855,12002,614
11855,12003,36
11855,12004,141
11855,14204,18
11855,17541,630
11855,17542,643
11855,17543,622
11855,6376,624
11855,6377,36
11855,15683,119
11855,15684,98
11855,15685,643
11855,22997,169
11855,22998,141
11855,22999,98
11855,4123,641
11855,4124,641
11855,4125,18
11855,4126,141
11855,4127,169
11855,7268,614
11855,7269,614
11855,7270,35
11855,7271,119
11855,7272,104
7728,7678,90
7728,11545,90
7728,7652,76
7728,11997,107
7728,6397,107
7728,6383,132
7728,11510,76
25095,17117,18
25096,17115,43
25096,17116,43
20845,6023,36
20845,18627,90
20845,17482,90
20845,6022,90
20845,18628,36
25097,17115,43
25097,17116,43
20507,12180,95
20507,12181,115
20507,5017,67
20507,5018,45
20507,20000,45
20507,11661,177
20507,11662,117
20507,11663,45
20507,11664,67
20507,19998,177
20507,20001,67
20507,6883,17
20507,6884,18
20507,19999,117
20507,20793,64
20507,20794,64
20507,12178,189
20507,12179,117
25098,17122,122
25098,17120,30
25098,17121,119
1162,988,87
1162,989,38
1162,17530,48
1162,111,237
1162,712,237
1162,7400,106
1162,7401,111
1162,17529,38
1162,7938,47
1162,7936,67
1162,7937,67
1163,988,87
1163,989,38
1163,17530,48
1163,111,237
1163,712,237
1163,7400,106
1163,7401,111
1163,17529,38
1163,7938,47
1163,7936,67
1163,7937,67
15803,14653,23
15803,10923,122
15803,10924,25
15803,10929,25
15803,14654,12
15803,11321,48
15803,1284,122
15803,1285,48
15803,1370,122
15803,1371,36
15803,1428,122
15803,1429,38
15803,11397,122
15803,14738,12
15803,10856,122
15803,14711,23
15803,15804,17
15803,10857,25
1166,19290,108
1167,19290,86
1168,19290,144
1171,17371,96
1171,17372,87
1172,229,214
1172,576,214
1172,17524,53
1172,17525,67
1172,17373,67
1172,17374,53
1175,2777,110
1175,2778,65
1175,2787,65
